customer_key,customer_number,name,age,age_group,customer_segment,last_order_date,recency,avg_order_value,avg_monthly_spending,total_orders,total_products,total_quantity,total_sales,lifespan
17188,AW00028187,Aaron Chen,55,40-59,New,2013-07-13,141,40,40,1,2,2,40,0
17189,AW00028188,Kayla Price,61,60 and above,New,2013-12-04,136,29,29,1,2,2,29,0
17190,AW00028189,James Griffin,55,40-59,New,2013-12-21,136,567,567,1,4,4,567,0
17191,AW00028190,Kimberly Cook,55,40-59,VIP,2013-12-04,136,2998,181,2,3,3,5997,33
17192,AW00028191,Mya Long,61,60 and above,VIP,2013-12-02,136,2998,181,2,3,3,5997,33
17193,AW00028192,Abigail Sanchez,55,40-59,New,2013-10-21,138,30,30,1,2,2,30,0
17194,AW00028193,Taylor Davis,61,60 and above,VIP,2013-12-21,136,3008,182,2,3,3,6016,33
17195,AW00028194,Lydia Garcia,61,60 and above,VIP,2013-12-20,136,3057,185,2,6,6,6115,33
17196,AW00028195,Kellie Martin,61,60 and above,New,2013-12-05,136,575,575,1,2,2,575,0
17197,AW00028196,Timothy Cox,62,60 and above,VIP,2013-12-18,136,2992,187,2,5,5,5985,32
17198,AW00028197,Kayla Rodriguez,56,40-59,New,2011-08-11,164,3578,3578,1,1,1,3578,0
17199,AW00028198,Jared Moyer,62,60 and above,New,2011-08-12,164,3578,3578,1,1,1,3578,0
17200,AW00028199,Alyssa Jones,62,60 and above,New,2011-04-02,168,3578,3578,1,1,1,3578,0
17201,AW00028200,Morgan Henderson,62,60 and above,New,2011-04-06,168,3578,3578,1,1,1,3578,0
17202,AW00028201,Tyler Martinez,50,40-59,New,2013-01-19,147,2419,2419,1,2,2,2419,0
17203,AW00028202,Maria King,51,40-59,New,2012-12-30,148,2419,2419,1,2,2,2419,0
17204,AW00028203,Victor Gomez,51,40-59,New,2013-01-05,147,2384,2384,1,1,1,2384,0
17205,AW00028204,Peter Xu,45,40-59,New,2012-12-31,148,2419,2419,1,2,2,2419,0
17206,AW00028205,Carolyn Mehta,52,40-59,New,2013-04-26,144,604,604,1,2,2,604,0
17207,AW00028206,Angelica Long,49,40-59,New,2013-01-24,147,2398,2398,1,3,3,2398,0
17208,AW00028207,Larry Moreno,50,40-59,New,2013-01-05,147,2462,2462,1,4,4,2462,0
17209,AW00028208,Karen Sun,49,40-59,New,2013-02-23,146,2398,2398,1,3,3,2398,0
17210,AW00028209,Krista Carlson,51,40-59,New,2013-04-17,144,575,575,1,2,2,575,0
17211,AW00028210,Meghan Alan,52,40-59,New,2013-04-15,144,564,564,1,2,2,564,0
17212,AW00028211,Randall Suarez,51,40-59,New,2013-04-11,144,540,540,1,1,1,540,0
17213,AW00028212,Melody Hernandez,46,40-59,New,2013-04-19,144,619,619,1,4,4,619,0
17214,AW00028213,Jared Morgan,46,40-59,New,2013-08-11,140,40,40,1,2,2,40,0
17215,AW00028214,Hailey King,46,40-59,New,2013-09-30,139,60,60,1,2,2,60,0
17216,AW00028215,Priscilla Shen,52,40-59,New,2013-04-04,144,589,589,1,4,4,589,0
17217,AW00028216,Adrienne Ramos,53,40-59,New,2013-03-02,145,7,7,1,2,2,7,0
17218,AW00028217,Kristy Carlson,45,40-59,New,2013-02-25,146,2408,2408,1,5,5,2408,0
17219,AW00028218,Denise Arun,53,40-59,New,2013-09-08,139,19,19,1,3,3,19,0
17220,AW00028219,Chad Goel,53,40-59,New,2013-11-24,137,40,40,1,2,2,40,0
17221,AW00028220,Kelsey Xu,53,40-59,New,2013-11-16,137,14,14,1,2,2,14,0
17222,AW00028221,Isabella Rodriguez,62,60 and above,New,2011-04-15,168,3578,3578,1,1,1,3578,0
17223,AW00028222,Eduardo Lewis,63,60 and above,New,2011-03-31,169,3578,3578,1,1,1,3578,0
17224,AW00028223,Jessica Davis,57,40-59,New,2011-04-16,168,3578,3578,1,1,1,3578,0
17225,AW00028224,Spencer Henderson,63,60 and above,VIP,2013-12-14,136,3008,188,2,3,3,6016,32
17226,AW00028225,Robert Ross,46,40-59,New,2013-07-05,141,60,60,1,3,3,60,0
17227,AW00028226,Sebastian Ramirez,64,60 and above,New,2013-02-01,146,60,60,1,3,3,60,0
17228,AW00028227,Caleb Wang,63,60 and above,New,2013-08-27,140,60,60,1,3,3,60,0
17229,AW00028228,Gloria Reed,47,40-59,New,2013-09-04,139,21,21,1,1,1,21,0
17230,AW00028229,Samantha Wilson,58,40-59,New,2013-08-21,140,27,27,1,3,3,27,0
17231,AW00028230,Stephanie Morgan,58,40-59,New,2013-05-23,143,25,25,1,2,2,25,0
17232,AW00028231,James Powell,47,40-59,New,2013-08-10,140,23,23,1,2,2,23,0
17233,AW00028232,Gavin Russell,49,40-59,New,2013-07-04,141,143,143,1,3,3,143,0
17234,AW00028233,Patrick Richardson,49,40-59,New,2013-05-16,143,21,21,1,1,1,21,0
17235,AW00028234,Jack Nelson,55,40-59,VIP,2013-12-21,136,2988,186,2,4,4,5976,32
17236,AW00028235,Cole Rogers,55,40-59,New,2013-03-16,145,30,30,1,2,2,30,0
17237,AW00028236,Isabel Diaz,49,40-59,New,2013-07-26,141,60,60,1,3,3,60,0
17238,AW00028237,Hailey Foster,55,40-59,New,2013-01-29,147,33,33,1,3,3,33,0
17239,AW00028238,Dalton Flores,54,40-59,New,2013-12-29,136,21,21,1,1,1,21,0
17240,AW00028239,Richard Ramirez,50,40-59,New,2013-03-01,145,7,7,1,2,2,7,0
17241,AW00028240,Eduardo Clark,55,40-59,VIP,2013-12-22,136,2999,187,2,5,5,5998,32
17242,AW00028241,Charles King,56,40-59,New,2013-03-06,145,130,130,1,4,4,130,0
17243,AW00028242,Madison Butler,56,40-59,New,2013-08-13,140,7,7,1,2,2,7,0
17244,AW00028243,Marcus Cook,44,40-59,VIP,2013-12-22,136,3030,189,2,4,4,6061,32
17245,AW00028244,Samantha Davis,50,40-59,VIP,2013-12-13,136,3013,188,2,5,5,6026,32
17246,AW00028245,Gavin Henderson,64,60 and above,New,2014-01-02,135,7,7,1,2,2,7,0
17247,AW00028246,Alexa Gray,58,40-59,VIP,2013-12-23,136,2988,186,2,4,4,5976,32
17248,AW00028247,Jonathan Adams,63,60 and above,VIP,2013-12-15,136,2981,186,2,2,2,5962,32
17249,AW00028248,Eric Scott,57,40-59,New,2013-02-21,146,5,5,1,1,1,5,0
17250,AW00028249,Julia Carter,57,40-59,New,2013-10-14,138,28,28,1,4,4,28,0
17251,AW00028250,Tyrone Dominguez,51,40-59,VIP,2013-12-03,136,3008,188,2,3,3,6016,32
17252,AW00028251,Joe Rubio,57,40-59,New,2013-06-14,142,5,5,1,1,1,5,0
17253,AW00028252,Sydney Murphy,56,40-59,New,2013-10-19,138,5,5,1,1,1,5,0
17254,AW00028253,Jeremiah Green,51,40-59,New,2013-07-02,141,14,14,1,2,2,14,0
17255,AW00028254,Jacqueline Brooks,52,40-59,New,2013-06-21,142,166,166,1,3,3,166,0
17256,AW00028255,Robert Clark,52,40-59,VIP,2013-12-14,136,3025,189,2,5,5,6051,32
17257,AW00028256,Colin Beck,57,40-59,New,2013-05-27,143,29,29,1,2,2,29,0
17258,AW00028257,Zachary Martin,52,40-59,VIP,2013-12-05,136,2988,186,2,4,4,5976,32
17259,AW00028258,Destiny Bryant,57,40-59,New,2014-01-01,135,7,7,1,2,2,7,0
17260,AW00028259,Samuel Mitchell,52,40-59,VIP,2013-12-22,136,3059,191,2,6,6,6118,32
17261,AW00028260,Hunter Roberts,58,40-59,New,2013-06-28,142,7,7,1,2,2,7,0
17262,AW00028261,Stephanie Griffin,58,40-59,New,2013-10-28,138,28,28,1,4,4,28,0
17263,AW00028262,Destiny Diaz,53,40-59,New,2014-01-21,135,7,7,1,2,2,7,0
17264,AW00028263,Jonathan Lee,59,40-59,New,2013-11-19,137,40,40,1,2,2,40,0
17265,AW00028264,Nicole Diaz,58,40-59,VIP,2013-12-11,136,2998,187,2,3,3,5997,32
17266,AW00028265,Shirleen Travers,58,40-59,New,2013-11-28,137,40,40,1,2,2,40,0
17267,AW00028266,Wyatt Flores,59,40-59,New,2013-04-02,144,5,5,1,1,1,5,0
17268,AW00028267,Jordan Young,59,40-59,New,2013-02-28,146,64,64,1,3,3,64,0
17269,AW00028268,Jordan Campbell,53,40-59,VIP,2013-12-14,136,2998,187,2,3,3,5997,32
17270,AW00028269,Alexandra Green,59,40-59,New,2013-03-10,145,14,14,1,2,2,14,0
17271,AW00028270,Samuel Long,59,40-59,New,2011-04-20,168,3578,3578,1,1,1,3578,0
17272,AW00028271,Sean Gonzalez,65,60 and above,New,2011-04-07,168,3578,3578,1,1,1,3578,0
17273,AW00028272,Hunter Jai,64,60 and above,New,2013-11-12,137,112,112,1,4,4,112,0
17274,AW00028273,Madeline Mitchell,64,60 and above,VIP,2013-12-22,136,2981,186,2,2,2,5962,32
17275,AW00028274,William Rodriguez,60,60 and above,New,2013-01-30,147,5,5,1,1,1,5,0
17276,AW00028275,Ian Howard,66,60 and above,New,2013-12-15,136,40,40,1,2,2,40,0
17277,AW00028276,Christy Deng,84,60 and above,New,2013-09-12,139,64,64,1,3,3,64,0
17278,AW00028277,Katrina Deng,85,60 and above,New,2014-01-21,135,5,5,1,1,1,5,0
17279,AW00028278,Jaime Becker,84,60 and above,New,2013-05-06,143,40,40,1,2,2,40,0
17280,AW00028279,Spencer Simmons,84,60 and above,New,2013-05-10,143,7,7,1,2,2,7,0
17281,AW00028280,Tristan Powell,85,60 and above,New,2013-08-26,140,5,5,1,1,1,5,0
17282,AW00028281,Juan Cox,84,60 and above,New,2013-04-27,144,7,7,1,2,2,7,0
17283,AW00028282,Cindy Foster,83,60 and above,New,2013-07-10,141,5,5,1,1,1,5,0
17284,AW00028283,Rachel Long,54,40-59,New,2013-12-21,136,40,40,1,2,2,40,0
17285,AW00028284,Bailey Kelly,60,60 and above,New,2013-12-19,136,563,563,1,3,3,563,0
17286,AW00028285,Savannah King,60,60 and above,VIP,2013-12-18,136,2998,187,2,3,3,5997,32
17287,AW00028286,Destiny Alexander,60,60 and above,New,2013-04-25,144,5,5,1,1,1,5,0
17288,AW00028287,Lauren Bennett,54,40-59,New,2013-04-23,144,104,104,1,3,3,104,0
17289,AW00028288,Marco Srini,54,40-59,VIP,2013-12-27,136,3019,188,2,6,6,6039,32
17290,AW00028289,Jack Gonzales,59,40-59,New,2013-12-16,136,55,55,1,2,2,55,0
17291,AW00028290,Ian Brooks,66,60 and above,New,2013-05-12,143,64,64,1,3,3,64,0
17292,AW00028291,David Miller,66,60 and above,New,2013-09-14,139,40,40,1,2,2,40,0
17293,AW00028292,Alexandra Smith,54,40-59,New,2013-04-29,144,62,62,1,3,3,62,0
17294,AW00028293,Shelby Cox,60,60 and above,New,2011-04-26,168,3578,3578,1,1,1,3578,0
17295,AW00028294,Alexis Jenkins,65,60 and above,New,2011-04-26,168,3578,3578,1,1,1,3578,0
17296,AW00028295,Wyatt Collins,66,60 and above,New,2011-04-26,168,3578,3578,1,1,1,3578,0
17297,AW00028296,Thomas Butler,61,60 and above,VIP,2013-12-12,136,2998,187,2,3,3,5997,32
17298,AW00028297,Gabrielle Edwards,61,60 and above,VIP,2013-12-06,136,2985,186,2,3,3,5971,32
17299,AW00028298,Maria Edwards,66,60 and above,Regular,2013-01-06,147,2414,229,2,3,3,4828,21
17300,AW00028299,Jonathan Shan,52,40-59,New,2011-04-15,168,3578,3578,1,1,1,3578,0
17301,AW00028300,Abigail Bennett,65,60 and above,New,2013-04-11,144,2,2,1,1,1,2,0
17302,AW00028301,Jasmine Long,70,60 and above,New,2013-02-07,146,161,161,1,2,2,161,0
17303,AW00028302,Caroline Hughes,71,60 and above,New,2013-03-06,145,79,79,1,2,2,79,0
17304,AW00028303,Justin Lewis,50,40-59,New,2013-07-18,141,75,75,1,3,3,75,0
17305,AW00028304,Colleen Zeng,56,40-59,New,2013-03-07,145,92,92,1,3,3,92,0
17306,AW00028305,Patricia Lopez,55,40-59,New,2013-10-08,138,29,29,1,2,2,29,0
17307,AW00028306,Elizabeth Powell,51,40-59,New,2013-07-30,141,5,5,1,1,1,5,0
17308,AW00028307,Morgan Gray,57,40-59,New,2013-05-05,143,561,561,1,2,2,561,0
17309,AW00028308,Hector Serrano,51,40-59,New,2013-05-03,143,589,589,1,4,4,589,0
17310,AW00028309,Julie Lal,42,40-59,New,2013-02-20,146,2419,2419,1,2,2,2419,0
17311,AW00028310,Ross Sanchez,47,40-59,New,2013-11-07,137,5,5,1,1,1,5,0
17312,AW00028311,Terry Raje,53,40-59,New,2013-01-28,147,2393,2393,1,2,2,2393,0
17313,AW00028312,Joy Jimenez,57,40-59,New,2013-05-13,143,575,575,1,2,2,575,0
17314,AW00028313,Brett Perez,58,40-59,New,2013-05-20,143,648,648,1,6,6,648,0
17315,AW00028314,Dwayne Romero,52,40-59,New,2013-05-11,143,554,554,1,3,3,554,0
17316,AW00028315,Stacy Alonso,57,40-59,New,2013-06-09,142,557,557,1,3,3,557,0
17317,AW00028316,Jaime Martin,58,40-59,New,2013-06-01,142,540,540,1,1,1,540,0
17318,AW00028317,Ivan Weber,53,40-59,New,2013-06-05,142,540,540,1,1,1,540,0
17319,AW00028318,Grace Lee,47,40-59,New,2013-06-26,142,575,575,1,2,2,575,0
17320,AW00028319,Ashlee She,49,40-59,New,2013-06-21,142,557,557,1,3,3,557,0
17321,AW00028320,Janet Navarro,59,40-59,New,2013-06-13,142,540,540,1,1,1,540,0
17322,AW00028321,Arturo Wu,60,60 and above,New,2013-06-26,142,599,599,1,3,3,599,0
17323,AW00028322,Willie Chen,45,40-59,New,2013-04-04,144,29,29,1,2,2,29,0
17324,AW00028323,Nathan Moore,57,40-59,New,2013-02-14,146,2384,2384,1,1,1,2384,0
17325,AW00028324,J├®sus Martin,57,40-59,New,2013-06-23,142,549,549,1,2,2,549,0
17326,AW00028325,Drew Lal,58,40-59,New,2013-05-30,143,575,575,1,2,2,575,0
17327,AW00028326,Carla Lopez,50,40-59,New,2013-02-13,146,2442,2442,1,4,4,2442,0
17328,AW00028327,Tabitha Serrano,57,40-59,New,2013-02-15,146,2407,2407,1,4,4,2407,0
17329,AW00028328,Kyle Green,64,60 and above,New,2013-12-02,136,5,5,1,1,1,5,0
17330,AW00028329,Marcus Washington,66,60 and above,New,2013-09-10,139,6,6,1,2,2,6,0
17331,AW00028330,Charles Bailey,44,40-59,New,2013-03-22,145,10,10,1,2,2,10,0
17332,AW00028331,Colleen Beck,43,40-59,New,2013-03-07,145,54,54,1,1,1,54,0
17333,AW00028332,Ryan Washington,44,40-59,New,2013-06-07,142,94,94,1,2,2,94,0
17334,AW00028333,Jaime Jimenez,40,40-59,New,2013-02-06,146,54,54,1,1,1,54,0
17335,AW00028334,Marco Tanara,39,20-39,New,2013-09-07,139,54,54,1,1,1,54,0
17336,AW00028335,Rebekah Srini,39,20-39,New,2013-10-07,138,63,63,1,2,2,63,0
17337,AW00028336,Edward Martin,40,40-59,New,2013-08-20,140,130,130,1,3,3,130,0
17338,AW00028337,Melissa Bennett,39,20-39,New,2013-12-08,136,60,60,1,2,2,60,0
17339,AW00028338,Kristi Vance,83,60 and above,New,2013-06-05,142,48,48,1,3,3,48,0
17340,AW00028339,Sean Edwards,41,40-59,New,2011-04-12,168,3578,3578,1,1,1,3578,0
17341,AW00028340,Lucas Butler,41,40-59,New,2011-04-17,168,3578,3578,1,1,1,3578,0
17342,AW00028341,Jeremy Wilson,41,40-59,New,2013-08-27,140,129,129,1,3,3,129,0
17343,AW00028342,Brianna Murphy,42,40-59,New,2013-07-06,141,70,70,1,1,1,70,0
17344,AW00028343,Shelby Morgan,42,40-59,New,2013-06-15,142,54,54,1,1,1,54,0
17345,AW00028344,Alvin Zhu,42,40-59,New,2013-04-05,144,54,54,1,1,1,54,0
17346,AW00028345,Diana Serrano,42,40-59,New,2013-06-10,142,5,5,1,1,1,5,0
17347,AW00028346,Eduardo Russell,41,40-59,New,2014-01-18,135,94,94,1,2,2,94,0
17348,AW00028347,Latoya Anand,40,40-59,New,2013-05-12,143,74,74,1,4,4,74,0
17349,AW00028348,Nichole Jai,81,60 and above,New,2013-09-22,139,69,69,1,2,2,69,0
17350,AW00028349,Kristi Vazquez,81,60 and above,New,2013-10-21,138,40,40,1,2,2,40,0
17351,AW00028350,Alisha Holt,81,60 and above,New,2013-08-18,140,14,14,1,2,2,14,0
17352,AW00028351,Donald Rodriguez,79,60 and above,New,2013-07-19,141,575,575,1,2,2,575,0
17353,AW00028352,Meghan Sanz,77,60 and above,New,2013-07-08,141,563,563,1,4,4,563,0
17354,AW00028353,Summer Kapoor,77,60 and above,New,2013-07-28,141,549,549,1,2,2,549,0
17355,AW00028354,Ian Wilson,55,40-59,New,2011-08-26,164,3578,3578,1,1,1,3578,0
17356,AW00028355,Carlos James,54,40-59,New,2011-04-17,168,3578,3578,1,1,1,3578,0
17357,AW00028356,Blake Gonzalez,55,40-59,New,2013-09-17,139,60,60,1,2,2,60,0
17358,AW00028357,Danielle Howard,55,40-59,New,2013-12-18,136,134,134,1,2,2,134,0
17359,AW00028358,Austin Powell,55,40-59,New,2013-10-13,138,5,5,1,1,1,5,0
17360,AW00028359,Madison Anderson,49,40-59,New,2013-07-07,141,79,79,1,2,2,79,0
17361,AW00028360,Isaiah Adams,55,40-59,New,2013-06-01,142,7,7,1,2,2,7,0
17362,AW00028361,Kayla Wilson,54,40-59,New,2013-10-11,138,14,14,1,2,2,14,0
17363,AW00028362,Kaylee Sanchez,49,40-59,New,2011-04-19,168,3578,3578,1,1,1,3578,0
17364,AW00028363,Savannah Travers,49,40-59,New,2011-08-06,164,3578,3578,1,1,1,3578,0
17365,AW00028364,Alison Nara,51,40-59,New,2013-08-10,140,1170,1170,1,2,2,1170,0
17366,AW00028365,Stacey Zhao,51,40-59,New,2013-04-26,144,2433,2433,1,4,4,2433,0
17367,AW00028366,Dalton Rivera,53,40-59,New,2013-10-12,138,578,578,1,4,4,578,0
17368,AW00028367,Jerome Johnsen,53,40-59,New,2013-10-10,138,600,600,1,4,4,600,0
17369,AW00028368,Fernando Butler,47,40-59,New,2013-12-28,136,791,791,1,4,4,791,0
17370,AW00028369,Carolyn Moreno,52,40-59,New,2013-05-11,143,777,777,1,2,2,777,0
17371,AW00028370,Eddie Gutierrez,53,40-59,New,2013-10-07,138,639,639,1,5,5,639,0
17372,AW00028371,Mandy Liang,53,40-59,New,2013-10-11,138,540,540,1,1,1,540,0
17373,AW00028372,Vincent Hu,47,40-59,New,2013-10-27,138,608,608,1,4,4,608,0
17374,AW00028373,Shane Lopez,53,40-59,New,2013-08-05,140,39,39,1,3,3,39,0
17375,AW00028374,Ruben Vance,54,40-59,New,2013-03-08,145,69,69,1,3,3,69,0
17376,AW00028375,Kathleen Diaz,48,40-59,New,2013-11-03,137,567,567,1,4,4,567,0
17377,AW00028376,Eugene Chen,47,40-59,New,2013-07-26,141,1134,1134,1,3,3,1134,0
17378,AW00028377,Walter Ortega,53,40-59,New,2013-05-07,143,2433,2433,1,4,4,2433,0
17379,AW00028378,Sara Sanchez,53,40-59,New,2013-12-21,136,39,39,1,3,3,39,0
17380,AW00028379,Edgar Rana,54,40-59,New,2013-04-10,144,61,61,1,3,3,61,0
17381,AW00028380,Lindsay Goel,55,40-59,New,2013-11-01,137,35,35,1,2,2,35,0
17382,AW00028381,Cedric Tang,55,40-59,New,2013-09-14,139,93,93,1,4,4,93,0
17383,AW00028382,Roberto Ortega,49,40-59,New,2013-06-16,142,786,786,1,3,3,786,0
17384,AW00028383,Lacey Zhou,54,40-59,New,2013-06-08,142,742,742,1,1,1,742,0
17385,AW00028384,Tamara Xie,49,40-59,New,2013-08-07,140,68,68,1,2,2,68,0
17386,AW00028385,Cassie Deng,49,40-59,New,2013-12-20,136,72,72,1,3,3,72,0
17387,AW00028386,Sergio Subram,45,40-59,New,2013-11-03,137,600,600,1,4,4,600,0
17388,AW00028387,Roberto Alvarez,50,40-59,New,2013-11-18,137,584,584,1,3,3,584,0
17389,AW00028388,Sheila Rowe,50,40-59,New,2013-06-18,142,751,751,1,2,2,751,0
17390,AW00028389,Rachael Martinez,55,40-59,New,2010-12-29,172,3400,3400,1,1,1,3400,0
17391,AW00028390,Frederick Suri,56,40-59,New,2011-01-24,171,3375,3375,1,1,1,3375,0
17392,AW00028391,Monique Jimenez,44,40-59,New,2013-02-15,146,33,33,1,1,1,33,0
17393,AW00028392,Luke Green,87,60 and above,New,2013-02-04,146,23,23,1,2,2,23,0
17394,AW00028393,Ramon Zheng,53,40-59,Regular,2013-08-01,140,2269,146,2,4,4,4539,31
17395,AW00028394,Alisha Zhang,54,40-59,Regular,2013-08-20,140,2277,151,2,3,3,4555,30
17396,AW00028395,Shannon Dominguez,53,40-59,Regular,2013-09-10,139,2277,146,2,4,4,4554,31
17397,AW00028396,Rebekah Munoz,48,40-59,New,2013-08-19,140,1155,1155,1,2,2,1155,0
17398,AW00028397,Cynthia Rana,53,40-59,New,2013-05-08,143,2419,2419,1,2,2,2419,0
17399,AW00028398,Shawn Lal,57,40-59,New,2013-07-09,141,72,72,1,3,3,72,0
17400,AW00028399,Dale Deng,51,40-59,New,2013-10-29,138,554,554,1,3,3,554,0
17401,AW00028400,Cedric Anand,57,40-59,New,2013-06-08,142,777,777,1,2,2,777,0
17402,AW00028401,Maria Alexander,54,40-59,New,2011-03-21,169,3375,3375,1,1,1,3375,0
17403,AW00028402,Kristin Kumar,55,40-59,New,2013-02-12,146,72,72,1,3,3,72,0
17404,AW00028403,Jaclyn Sharma,43,40-59,New,2013-05-27,143,2419,2419,1,2,2,2419,0
17405,AW00028404,Whitney Raman,50,40-59,New,2013-10-11,138,57,57,1,5,5,57,0
17406,AW00028405,Erick Malhotra,55,40-59,New,2013-08-07,140,1155,1155,1,2,2,1155,0
17407,AW00028406,Gerald Srini,46,40-59,New,2014-01-24,135,101,101,1,3,3,101,0
17408,AW00028407,Emma Miller,56,40-59,New,2011-05-14,167,3375,3375,1,1,1,3375,0
17409,AW00028408,Tasha Lal,41,40-59,New,2013-05-06,143,23,23,1,2,2,23,0
17410,AW00028409,Bonnie Rai,42,40-59,New,2013-02-05,146,29,29,1,1,1,29,0
17411,AW00028410,Cheryl Gill,43,40-59,New,2013-02-20,146,60,60,1,3,3,60,0
17412,AW00028411,Jay Rodriguez,43,40-59,New,2013-02-25,146,134,134,1,5,5,134,0
17413,AW00028412,Walter Vazquez,42,40-59,New,2013-02-23,146,46,46,1,3,3,46,0
17414,AW00028413,Dalton Martinez,44,40-59,New,2013-09-19,139,23,23,1,2,2,23,0
17415,AW00028414,Bradley Luo,42,40-59,New,2011-05-21,167,3400,3400,1,1,1,3400,0
17416,AW00028415,Melissa Rogers,51,40-59,New,2013-05-17,143,2428,2428,1,3,3,2428,0
17417,AW00028416,Roger Black,51,40-59,New,2013-05-30,143,2442,2442,1,5,5,2442,0
17418,AW00028417,Ashlee Lal,52,40-59,New,2013-06-04,142,2426,2426,1,4,4,2426,0
17419,AW00028418,Kelli Zhu,58,40-59,Regular,2013-09-22,139,2269,168,2,4,4,4539,27
17420,AW00028419,Cheryl Suarez,58,40-59,Regular,2013-09-15,139,2282,175,2,4,4,4564,26
17421,AW00028420,Tracy Chapman,57,40-59,Regular,2013-10-13,138,2267,167,2,4,4,4534,27
17422,AW00028421,Monica Gonzalez,41,40-59,New,2013-06-12,142,776,776,1,3,3,776,0
17423,AW00028422,Joy Moyer,42,40-59,New,2013-12-17,136,35,35,1,2,2,35,0
17424,AW00028423,Victor Ortega,42,40-59,New,2013-03-17,145,34,34,1,2,2,34,0
17425,AW00028424,Neil Romero,43,40-59,New,2013-11-13,137,564,564,1,2,2,564,0
17426,AW00028425,Gilbert Nara,42,40-59,New,2013-11-01,137,589,589,1,4,4,589,0
17427,AW00028426,Melvin Xie,42,40-59,New,2013-10-11,138,60,60,1,3,3,60,0
17428,AW00028427,Yolanda Deng,43,40-59,New,2013-11-11,137,540,540,1,1,1,540,0
17429,AW00028428,Ebony Alvarez,43,40-59,New,2013-11-20,137,604,604,1,2,2,604,0
17430,AW00028429,Devin Bell,43,40-59,New,2013-05-26,143,35,35,1,2,2,35,0
17431,AW00028430,Armando Suarez,45,40-59,New,2013-08-05,140,43,43,1,3,3,43,0
17432,AW00028431,Tyrone Sanz,44,40-59,New,2013-08-21,140,198,198,1,4,4,198,0
17433,AW00028432,Bruce Carlson,45,40-59,New,2013-10-29,138,29,29,1,1,1,29,0
17434,AW00028433,Deborah Shen,44,40-59,New,2013-12-22,136,33,33,1,1,1,33,0
17435,AW00028434,Brian Lauer,44,40-59,New,2013-06-13,142,751,751,1,2,2,751,0
17436,AW00028435,Edwin Liu,44,40-59,New,2014-01-20,135,43,43,1,3,3,43,0
17437,AW00028436,Derrick Carlson,44,40-59,New,2013-10-31,138,618,618,1,4,4,618,0
17438,AW00028437,Mary Smith,44,40-59,New,2013-11-30,137,567,567,1,4,4,567,0
17439,AW00028438,Heidi Sanchez,44,40-59,New,2013-12-04,136,575,575,1,2,2,575,0
17440,AW00028439,Olivia Gray,44,40-59,New,2014-01-16,135,60,60,1,3,3,60,0
17441,AW00028440,Allison Ramirez,45,40-59,New,2013-08-23,140,39,39,1,3,3,39,0
17442,AW00028441,Peter Nath,45,40-59,New,2013-09-19,139,37,37,1,2,2,37,0
17443,AW00028442,Phillip Prasad,46,40-59,New,2013-03-27,145,70,70,1,1,1,70,0
17444,AW00028443,Alfredo Dominguez,44,40-59,New,2011-08-03,164,3375,3375,1,1,1,3375,0
17445,AW00028444,Pedro Sai,44,40-59,New,2013-03-20,145,124,124,1,2,2,124,0
17446,AW00028445,Shaun She,44,40-59,New,2013-11-10,137,34,34,1,2,2,34,0
17447,AW00028446,Mayra Subram,45,40-59,New,2013-06-29,142,2398,2398,1,3,3,2398,0
17448,AW00028447,Dalton Walker,47,40-59,New,2013-05-29,143,70,70,1,1,1,70,0
17449,AW00028448,Katherine Campbell,47,40-59,New,2013-10-03,138,21,21,1,1,1,21,0
17450,AW00028449,Jarred Gill,50,40-59,New,2011-08-05,164,3375,3375,1,1,1,3375,0
17451,AW00028450,Nelson Martin,58,40-59,New,2013-02-12,146,69,69,1,3,3,69,0
17452,AW00028451,Nichole Chander,57,40-59,New,2013-11-05,137,30,30,1,2,2,30,0
17453,AW00028452,Alexandra Young,58,40-59,New,2013-04-15,144,70,70,1,1,1,70,0
17454,AW00028453,Valerie Lin,59,40-59,New,2013-08-03,140,36,36,1,3,3,36,0
17455,AW00028454,Shawna Simpson,53,40-59,New,2013-06-28,142,89,89,1,3,3,89,0
17456,AW00028455,Raymond Sara,53,40-59,New,2013-05-12,143,43,43,1,3,3,43,0
17457,AW00028456,Todd Xu,53,40-59,New,2013-02-04,146,70,70,1,1,1,70,0
17458,AW00028457,Bruce Gonzalez,84,60 and above,New,2013-12-31,136,70,70,1,1,1,70,0
17459,AW00028458,Casey She,58,40-59,New,2011-09-08,163,3375,3375,1,1,1,3375,0
17460,AW00028459,Dana Mu├▒oz,62,60 and above,New,2013-07-30,141,21,21,1,1,1,21,0
17461,AW00028460,Nathan Powell,62,60 and above,New,2013-03-15,145,120,120,1,2,2,120,0
17462,AW00028461,Joe Dominguez,57,40-59,New,2013-11-18,137,34,34,1,2,2,34,0
17463,AW00028462,Kendra Serrano,63,60 and above,New,2013-03-26,145,70,70,1,1,1,70,0
